	Feature	Coefficient
1819	msp_2538	-0.0009969725585172189
1252	msp_1473c	-0.0009971267758880698
395	msp_0429	-0.0009980986026321224
34	msp_0037	-0.0010045602818568983
22	msp_0023	-0.0010051255787507161
616	msp_0674	-0.0010093864095992733
69	msp_0073	-0.0010131361190246122
702	msp_0776	-0.0010132642444108128
1797	msp_2497	-0.0010145296355182215
110	msp_0118	-0.0010156521875701056
396	msp_0430	-0.0010189058005350678
142	msp_0152	-0.0010194086582742997
550	msp_0602c	-0.0010202571950556733
1828	msp_2555	-0.001022078051464391
741	msp_0820	-0.0010232213383671274
618	msp_0676	-0.001028393394908522
1313	msp_1570	-0.0010301149476024936
621	msp_0679	-0.0010307407984353517
134	msp_0143	-0.0010350926656678473
849	msp_0950c	-0.0010407069965142524
1508	msp_1933	-0.0010440246654898361
250	msp_0268	-0.0010525068922090878
1010	msp_1145	-0.0010525068922090878
1124	msp_1296c	-0.0010537366530843154
253	msp_0271	-0.001056992675642209
936	msp_1057c	-0.0010626363123065808
376	msp_0407	-0.0010643148727148275
735	msp_0814	-0.001065851678708772
172	msp_0185	-0.001066069465696607
1956	msp_2888	-0.001068596784774848
748	msp_0828	-0.0010692922515111703
972	msp_1101	-0.001071572772940315
517	msp_0565	-0.001073743310848779
1779	msp_2458	-0.0010763246905293217
539	msp_0588	-0.0010774033338996523
1242	msp_1461	-0.0010778627056373701
593	msp_0648	-0.0010782083597339757
7	msp_0008	-0.001081124033564225
369	msp_0399	-0.0010856609776901372
265	msp_0285	-0.0010883349497384975
219	msp_0236	-0.0010893797069751305
534	msp_0583	-0.0010994140456710578
1354	msp_1643c	-0.0011000357817187627
350	msp_0378	-0.0011018710477252972
513	msp_0561	-0.0011043616517791212
1320	msp_1581	-0.0011054418967489357
100	msp_0107	-0.0011056818105807697
524	msp_0572	-0.0011076866089987276
1245	msp_1465	-0.0011135950570188486
675	msp_0747	-0.0011138399630505566
1411	msp_1724	-0.0011163655869011761
352	msp_0381	-0.001119032398828431
258	msp_0276	-0.0011271180203992375
947	msp_1069	-0.0011305370298095169
295	msp_0319	-0.001131736234063654
897	msp_1009	-0.0011319778952758486
165	msp_0178	-0.0011345685169320632
1983	msp_2941	-0.0011366484966221677
1127	msp_1302	-0.0011385016161250463
1911	msp_2784	-0.0011489236995781728
1498	msp_1919	-0.0011489236995781728
1804	msp_2510	-0.0011489236995781728
1975	msp_2928	-0.0011489236995781728
1832	msp_2561	-0.0011489236995781728
1891	msp_2691	-0.0011489236995781728
1760	msp_2426	-0.0011489236995781728
1008	msp_1143	-0.0011489490815483915
789	msp_0876	-0.0011490516619479083
84	msp_0089	-0.0011521830114567546
826	msp_0922	-0.001152986723998897
1480	msp_1884	-0.0011545212932738559
314	msp_0340	-0.0011561530919895159
329	msp_0356	-0.0011589303922600416
164	msp_0177	-0.001159623427904522
1016	msp_1153	-0.0011610619086129385
769	msp_0852	-0.001161860833144329
505	msp_0552	-0.0011649366548910978
211	msp_0227	-0.0011684148576594148
201	msp_0216	-0.001178187391989322
994	msp_1127	-0.001179004793634247
941	msp_1062	-0.0011808115702477305
1142	msp_1323	-0.0011943272140598456
1314	msp_1571c	-0.0011966700726865633
1126	msp_1300c	-0.001197140849476406
1659	msp_2277	-0.0011999611565017148
1080	msp_1238	-0.0012000460994131801
1264	msp_1492	-0.0012027582603293062
124	msp_0133	-0.0012034456904966718
1516	msp_1942	-0.001205463762152965
245	msp_0262	-0.0012063845798801545
108	msp_0116	-0.001207972160571907
1362	msp_1653	-0.0012089071944419818
257	msp_0275	-0.0012157698381461896
1654	msp_2272	-0.0012171757000736753
1630	msp_2245	-0.001218751781361108
908	msp_1022	-0.001220322972260136
224	msp_0241	-0.0012231656197120582
1331	msp_1601	-0.0012258213129075265
1469	msp_1866	-0.0012258213129075265
687	msp_0761	-0.001234588418642959
634	msp_0696	-0.0012397688502048098
902	msp_1014	-0.0012418505416765312
277	msp_0299	-0.001244268373522939
791	msp_0878	-0.0012452113807856187
322	msp_0348	-0.0012464679270624754
232	msp_0249	-0.0012495909117809807
506	msp_0553	-0.0012513466012205549
767	msp_0850	-0.0012515663530117316
575	msp_0630	-0.0012524526918227625
326	msp_0353	-0.0012542434111559122
835	msp_0932	-0.0012544299103017813
30	msp_0033	-0.0012567650888280332
185	msp_0199	-0.001256929375211344
103	msp_0110	-0.0012615609163004438
1064	msp_1215	-0.00126620919307327
478	msp_0521	-0.001270270564142455
55	msp_0059	-0.0012712856215863697
689	msp_0763	-0.001272279170660631
294	msp_0318	-0.0012748756347624305
140	msp_0150c	-0.0012819253239878753
1280	msp_1522	-0.001282086744236498
12	msp_0013	-0.0012825104962248866
407	msp_0442	-0.0012828224694986807
1764	msp_2431	-0.0012850273431413866
82	msp_0087	-0.0012904917739553184
1571	msp_0833	-0.0012917560695484798
1792	msp_2489	-0.0012946007361677083
1530	msp_1977	-0.0013006176782951314
138	msp_0147	-0.001300630628013359
863	msp_0966	-0.0013014532388650048
419	msp_0454	-0.001301769692883615
955	msp_1081	-0.001303820930732798
1311	msp_1567	-0.0013124352766361827
362	msp_0391	-0.0013135534997665958
130	msp_0139	-0.0013141654302718214
76	msp_0080	-0.0013144376278055182
907	msp_1021	-0.0013156213157447575
1423	msp_1748	-0.0013173922546417796
718	msp_0794	-0.0013200273258198725
1152	msp_1337c	-0.001324225165775449
638	msp_0700	-0.0013314777882668073
1150	msp_1335	-0.0013376048525568995
1917	msp_2814	-0.0013424701987563162
241	msp_0258	-0.0013458174552673007
1441	msp_1788	-0.0013464766526026621
1795	msp_2494	-0.0013508071257555385
1681	msp_2312	-0.0013556929296837383
1524	msp_1964	-0.0013640516537994074
1175	msp_1365	-0.0013666798445971782
269	msp_0289	-0.0013673116971447033
571	msp_0626	-0.0013683737096493542
552	msp_0605	-0.001369831049444204
1458	msp_1850	-0.0013726435488141903
209	msp_0225	-0.001373767797385421
411	msp_0446c	-0.0013855960366325837
848	msp_0949	-0.0013886176054087695
439	msp_0474	-0.0013904591472478074
412	msp_0447	-0.0013941031414438244
1867	msp_2631	-0.0013965873927479205
1674	msp_2300	-0.0013974722567137365
470	msp_0510	-0.001407850207304027
1991	msp_2950	-0.0014089326294712827
1984	msp_2942	-0.0014103964637263513
1886	msp_2677	-0.0014139424242881728
413	msp_0448	-0.0014155581583016048
584	msp_0639	-0.0014156511833989312
1315	msp_1572	-0.001418901715734057
519	msp_0567	-0.0014282663373117452
1970	msp_2922	-0.001429351557600582
570	msp_0625	-0.001431891513951588
1184	msp_1377	-0.0014421557704328302
86	msp_0091	-0.0014435702561686845
1610	msp_2222	-0.001444125180663399
44	msp_0047	-0.0014462911970537424
1151	msp_1336	-0.001448095503537995
180	msp_0193	-0.0014498484300302303
192	msp_0206	-0.0014535223945287197
152	msp_0163	-0.001461461590297618
249	msp_0266	-0.001464022593011795
1325	msp_1590c	-0.0014652533705596215
937	msp_1058c	-0.0014675785161211929
214	msp_0230	-0.001467597334840508
605	msp_0662	-0.0014682134469250732
13	msp_0014	-0.0014727369093411739
837	msp_0937	-0.0014748092661173227
79	msp_0084	-0.001476529300264331
599	msp_0655	-0.0014767958938626884
167	msp_0180	-0.0014787414722649147
1110	msp_1279	-0.0014836561247319807
1590	msp_1786	-0.001484326525876676
1837	msp_2567	-0.0014916250287712552
1966	msp_2914	-0.0014930109569334256
300	msp_0325	-0.001496136851473531
228	msp_0245	-0.0015068843791004722
11	msp_0012	-0.0015098392685965573
1959	msp_2893	-0.0015160176995656536
97	msp_0104	-0.0015161901990565943
1746	msp_2401	-0.0015182060761631283
428	msp_0463	-0.0015216275483770335
880	msp_0986	-0.0015232373395699702
1918	msp_2818	-0.0015280890260649302
670	msp_0740	-0.001530775779523501
1973	msp_2926	-0.0015322041822993545
528	msp_0576	-0.0015377805102452422
1361	msp_1652	-0.0015407323631226213
694	msp_0768	-0.0015408137085036393
1408	msp_1718	-0.0015451056554368064
442	msp_0477	-0.0015454228647150989
792	msp_0879	-0.0015495300863211114
1493	msp_1908	-0.001552792593780515
467	msp_0507	-0.001555536067688546
126	msp_0135	-0.0015634690622556996
345	msp_0373	-0.0015670055950592638
737	msp_0816c	-0.0015714531156147793
1507	msp_1932	-0.001579171795158095
1117	msp_1287	-0.001582567943691873
1036	msp_1177	-0.0015863579622419559
777	msp_0861	-0.0015932316090649563
1878	msp_2655	-0.0015958805450132835
117	msp_0126	-0.0016016343953090184
762	msp_0844c	-0.0016050806590302057
398	msp_0432	-0.00160806621080235
2	msp_0003	-0.0016185785602405509
342	msp_0369	-0.001626881921729823
786	msp_0873	-0.001629089315291037
547	msp_0599	-0.0016315723374273694
901	msp_1013	-0.0016429733004114145
1029	msp_1168	-0.0016441206133420382
1383	msp_1677	-0.0016491462434952376
127	msp_0136	-0.0016520247008480777
104	msp_0111	-0.0016543486479032462
1308	msp_1562	-0.0016677255518615366
447	msp_0484	-0.001692101022786656
1586	msp_1603c	-0.0017031857254283197
1615	msp_2227	-0.0017051430247414386
1399	msp_1704c	-0.001714133618560396
1566	msp_0482	-0.0017198655512274917
332	msp_0359	-0.0017208521401709737
286	msp_0308	-0.0017315627957168933
1144	msp_1325	-0.0017329893985794105
636	msp_0698	-0.0017377417924531369
1892	msp_2692	-0.001754837926708573
341	msp_0368c	-0.0017561107499408115
1479	msp_1883	-0.0017595941794015279
1558	msp_0026	-0.0017692912333506477
954	msp_1078	-0.0017719314514885339
150	msp_0161	-0.0017736758319746228
1766	msp_2434	-0.001775366802031384
20	msp_0021	-0.0017760013724863485
1660	msp_2280	-0.0017764161042882068
1105	msp_1270	-0.0017859683116919587
256	msp_0274	-0.0017879202257478361
1321	msp_1584	-0.0017973419356865751
1880	msp_2660	-0.0017997881322378722
123	msp_0132	-0.0018017390665966318
233	msp_0250	-0.0018043737372092988
635	msp_0697	-0.0018208113413716188
425	msp_0460	-0.0018278526868905946
205	msp_0221	-0.0018281983845997685
1068	msp_1220	-0.001833363583613947
1085	msp_1244	-0.0018336024743947864
316	msp_0342	-0.001839959449616204
18	msp_0019	-0.0018439434756060405
466	msp_0506	-0.0018480937024970949
116	msp_0125	-0.0018586215305962384
825	msp_0919	-0.001859010195799964
1033	msp_1173c	-0.001860902002322586
102	msp_0109	-0.0018628589925671285
632	msp_0693	-0.001876865121800004
271	msp_0291	-0.0018860788643181047
693	msp_0767	-0.0018981792385918618
158	msp_0171	-0.0019107040658940442
75	msp_0079	-0.0019122134457601131
1633	msp_2249	-0.0019157603709400587
1955	msp_2887	-0.0019315939575839992
333	msp_0360	-0.0019341646103418885
1276	msp_1515	-0.0019369039534185384
813	msp_0906	-0.0019399449704429748
41	msp_0044	-0.0019412847770891408
1125	msp_1299	-0.0019425400811308561
568	msp_0623	-0.0019446119804246275
222	msp_0239	-0.0019471741358228825
422	msp_0457	-0.0019484967690957245
53	msp_0057	-0.001957136303463099
1814	msp_2531	-0.0019702539979453
445	msp_0480	-0.001972975072768604
794	msp_0883	-0.0020057269848182285
436	msp_0471	-0.0020120560702840697
1521	msp_1948	-0.0020137535043977307
311	msp_0337	-0.0020225038650438024
63	msp_0067	-0.002023727091027181
10	msp_0011	-0.0020253683442786547
821	msp_0914	-0.0020305340427288917
229	msp_0246	-0.002031306872645989
543	msp_0595	-0.0020314393391120435
1600	msp_1810	-0.0020318787318741294
865	msp_0969	-0.0020445200713614686
822	msp_0916	-0.002046890290981406
285	msp_0307	-0.0020531241155679514
698	msp_0772	-0.002060975201640399
654	msp_0722	-0.00207273192598752
926	msp_1046	-0.0020805809103613903
1810	msp_2518	-0.0020848466941807767
125	msp_0134	-0.0020883886291605314
139	msp_0148c	-0.002122520483886447
183	msp_0196	-0.002138192570561462
87	msp_0092	-0.0021428452924053534
21	msp_0022	-0.0021485793546902167
144	msp_0154	-0.0021507164696928675
516	msp_0564	-0.002181337278138224
871	msp_0977	-0.0021972920936639885
1078	msp_1236	-0.0021998624964312905
1153	msp_1339	-0.0022000766647284815
1353	msp_1641	-0.0022047940630431483
1323	msp_1588	-0.0022432162373840886
47	msp_0050	-0.0022471322282060957
1676	msp_2302	-0.002264960636345773
1986	msp_2944	-0.00226989881007795
262	msp_0280	-0.002279946431284407
752	msp_0832	-0.00228527913200224
833	msp_0930	-0.0022884245565952437
1581	msp_1453	-0.002309442586162694
88	msp_0093	-0.002314396360978851
499	msp_0545	-0.0023392783934177803
1584	msp_1489c	-0.002356771470146001
106	msp_0113	-0.0023585751027777814
540	msp_0591	-0.002360906778802795
696	msp_0770	-0.002373723033346471
469	msp_0509	-0.002393884264330766
115	msp_0124	-0.0024068268853861684
402	msp_0436	-0.002419527848475302
1166	msp_1356	-0.002421333499294378
48	msp_0052	-0.0024354520132643747
486	msp_0530	-0.0024367704787177993
43	msp_0046	-0.0024438914820044174
67	msp_0071	-0.00246189772898543
62	msp_0066	-0.0024643216855212004
51	msp_0055	-0.0024757902662504217
790	msp_0877	-0.002479830367602502
900	msp_1012	-0.0024928248410999764
795	msp_0884	-0.002499228884883302
159	msp_0172	-0.0025305195195647915
1707	msp_2350	-0.0025417116677634395
72	msp_0076	-0.002557992555188496
356	msp_0385	-0.002565888890283269
330	msp_0357	-0.0025952805670793042
19	msp_0020	-0.0026011643590137606
592	msp_0647	-0.0026056452339465034
194	msp_0208	-0.0026438474267620805
143	msp_0153	-0.0027045761294566934
432	msp_0467	-0.002716728315425872
320	msp_0346	-0.0027473797864511194
59	msp_0063	-0.002767480694914583
122	msp_0131	-0.002790074579711997
525	msp_0573	-0.0027903078196774554
948	msp_1070	-0.0028135878598385196
802	msp_0893	-0.0028215013181781736
695	msp_0769	-0.002823121033914035
433	msp_0468	-0.002844153918527324
242	msp_0259	-0.002892285014091241
1637	msp_2254	-0.002930087811806436
359	msp_0388	-0.002943411858236428
198	msp_0213	-0.003107963695309879
983	msp_1114	-0.003123913913217063
133	msp_0142	-0.0031972350815613745
16	msp_0017	-0.0032261647707991425
443	msp_0478	-0.003278972743564203
337	msp_0364	-0.003283534387797484
479	msp_0522	-0.0033859519687861337
23	msp_0024	-0.003450805950260269
1213	msp_1418c	-0.0034518119270038916
54	msp_0058	-0.0035251772539485813
649	msp_0713	-0.0035301830425632633
8	msp_0009	-0.0035494602862451326
1188	msp_1381	-0.003644273931054115
306	msp_0331	-0.0038316712538762876
52	msp_0056	-0.0038875607872220315
566	msp_0621	-0.0038968865619319138
279	msp_0301	-0.003932673818336738
1161	msp_1349	-0.004028683907793712
939	msp_1060c	-0.004169690608371494
1634	msp_2250	-0.004311318297289641
1565	msp_0380	-0.00463688305974025
672	msp_0742	-0.00483139123908811
96	msp_0103	-0.0051117544284614005
